序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-去年同期,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-去年同期,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,所处行业,公告日期
777,600132,重庆啤酒,2.3,14644597800.0,14814836400.0,-1.149108875748,-62.363516430069,1114593000.0,1336597300.0,-16.609662461536,-150.4728614566,2.45,60.17,非白酒,2026-02-05
778,688285,高铁电气,0.1199,1008147600.0,1202988800.0,-16.196426766401,101.964908975524,45133100.0,55130400.0,-18.133915226445,833.8225337263,4.37,2.77,轨交设备Ⅱ,2026-02-04
779,688046,药康生物,0.27,686837000.0,622187000.0,10.390766763047,4.596532164722,109819800.0,158914100.0,-30.893608559593,-46.9506730427,5.23,5.18,医疗服务,2026-02-04
780,605338,巴比食品,1.12,1671450000.0,1630233300.0,2.528270033498,3.140778211884,276593300.0,213715500.0,29.421263315015,-0.825669687,9.13,12.24,食品加工,2026-02-04
781,300019,硅宝科技,0.6066,3158977100.0,2605639117.28,21.236171158561,5.365390130953,237526900.0,315160619.62,-24.63306478887,39.6981554206,6.5115,9.58,化学制品,2026-02-04
782,000719,中原传媒,1.01,9856912100.0,9833398879.24,0.239115905383,45.569776445695,1029908300.0,1388835038.1,-25.843727170869,237.4207163576,11.23,9.19,出版,2026-02-04
783,688449,联芸科技,0.32,1173783900.0,1033736200.0,13.547721362568,16.895496678771,118058600.0,52229600.0,126.037725734067,40.1336017042,3.72,17.33,半导体,2026-02-03
784,688091,上海谊众,0.03,173532721.07,360253871.23,-51.830435443341,-91.770206168306,6975282.6,161553919.38,-95.682381073286,-17283.3982598704,6.8,0.49,化学制药,2026-02-03
785,600644,乐山电力,0.0419,3195590400.0,2985589147.61,7.033829572904,19.334623947214,22571900.0,24298721.57,-7.106635487078,-177.5401956853,3.42,1.23,电力,2026-02-02
786,688538,和辉光电,-0.18,4958311800.0,3038449900.0,63.18557037916,-3.203821223792,-2518051000.0,-3244391200.0,22.38756534662,-56.274606821,0.73,-22.29,光学光电子,2026-01-31
787,688197,首药控股,-1.43,3942000.0,5229200.0,-24.615619980112,,-211939000.0,-185571700.0,-14.208685914932,9.0407921386,5.44,-23.16,化学制药,2026-01-31
788,601633,长城汽车,1.49,202194000000.0,173212076757.97,16.732045354162,17.938178398868,12660000000.0,7021559679.84,80.301821493433,-32.3478050028,9.23,17.15,乘用车,2026-01-31
789,000750,国海证券,0.07,3222018500.0,4188477700.0,-23.074235300334,52.245804650906,428379500.0,326963100.0,31.017689763769,487.6493152308,3.46,1.95,证券Ⅱ,2026-01-31
790,601958,金钼股份,0.92,13570698100.0,11531475998.91,17.683964318902,-0.885622691306,2982577900.0,3099157016.2,-3.761639555228,14.4921083816,5.27,18.46,小金属,2026-01-30
791,600909,华安证券,0.32,3867207100.0,3652035379.3,5.89183012628,79.546906997759,1485532900.0,1274434873.21,16.564049778259,-20.2817791956,4.78,6.81,证券Ⅱ,2026-01-30
792,600710,苏美达,0.88,117174408400.0,123016669853.62,-4.749162418859,-2.649295883139,1148353200.0,1028147266.28,11.691509345244,-66.1840096784,5.73,15.81,贸易Ⅱ,2026-01-30
793,688548,广钢气体,0.19,2103465600.0,1835414700.0,14.604377964282,15.101910844046,247958300.0,319598000.0,-22.415565804542,46.4145382837,4.41,4.28,电子化学品Ⅱ,2026-01-29
794,688338,赛科希德,1.07,305870242.02,275486908.66,11.028957240759,17.555350676412,112999583.01,116912526.98,-3.346898806378,40.1495282722,15.76,6.91,医疗器械,2026-01-29
795,688301,奕瑞科技,2.33,1831395031.93,1863788559.93,-1.738047367413,43.999798575975,465176804.27,607497288.52,-23.427344770003,-9.2681918315,32.42,10.49,医疗器械,2026-01-29
796,601187,厦门银行,0.89,5759000000.0,5603000000.0,2.784222737819,25.876596515833,2595000000.0,2664000000.0,-2.59009009009,-8.2679684583,9.72,9.36,银行Ⅱ,2026-01-29
797,600335,国机汽车,0.2624,42024718300.0,43519840430.07,-3.435495432187,40.344020559175,392459700.0,20791674.18,1787.58104134546,46.771553284,7.62,3.51,汽车服务,2026-01-29
798,002948,青岛银行,0.69,13497534000.0,12472276000.0,8.220295958813,-10.326035167464,4264120000.0,3548599000.0,20.163478600992,-0.5920067419,6.45,11.51,银行Ⅱ,2026-01-29
799,688778,厦钨新能,1.27,13550836200.0,17310873278.22,-21.72066664569,-5.145006887085,532255600.0,527454540.65,0.910231874027,-5.2343103221,21.12,6.08,电池,2026-01-28
800,600999,招商证券,1.13,20891398000.0,19821213100.0,5.399189719624,41.160633641717,10385872400.0,8763959200.0,18.506626548421,34.7466136589,13.24,8.82,证券Ⅱ,2026-01-28
801,600549,厦门钨业,1.1974,35372839600.0,39397905990.66,-10.216447522907,-2.21187106227,1710812000.0,1601699946.56,6.812265535398,-20.0533009044,9.97,14.31,小金属,2026-01-28
802,300699,光威复材,0.8975,2449934900.0,2517697300.0,-2.691443486872,-26.623756697084,741184300.0,873168600.0,-15.115557293288,-48.8715814422,6.6334,13.5,航空装备Ⅱ,2026-01-28
803,002463,沪电股份,1.3516,13341541440.0,8938309250.0,49.262473101387,20.737646074076,2587236693.0,1512538227.0,71.052648244903,4.4219883329,6.17,24.25,元件,2026-01-28
804,600420,国药现代,0.808,10937525114.43,12069930213.38,-9.382035181071,-10.976095383383,1083622881.88,691880495.68,56.619949347609,-45.3094793744,9.85,8.45,化学制药,2026-01-27
805,600138,中青旅,0.221665,9956818400.0,9634839565.77,3.341818325381,7.857728217207,160449900.0,193997395.84,-17.292755758262,-90.8170834873,8.71,2.56,旅游及景区,2026-01-27
806,002116,中国海诚,0.73,6821450241.28,6652189061.01,2.544443321103,61.545018822205,335354059.79,310339571.09,8.060360659822,66.5201552971,5.47,13.88,专业工程,2026-01-27
807,688683,莱尔科技,0.24,525647400.0,438222700.0,19.949833726094,15.360567808052,37356300.0,29254900.0,27.692454939173,-2.9598354893,6.46,3.62,电子化学品Ⅱ,2026-01-26
808,603100,川仪股份,1.52,7591750500.0,7410843386.32,2.441113706625,4.929433746485,778051500.0,743829755.13,4.600749651917,12.4697442199,8.4,18.59,通用设备,2026-01-24
809,601788,光大证券,0.58,9598340000.0,10031455479.22,-4.317573657354,43.608778956602,3058460000.0,4271152276.46,-28.392625642116,78.0535866178,12.77,4.58,证券Ⅱ,2026-01-24
810,601018,宁波港,0.25,28879155000.0,25993200000.0,11.102730714187,-4.971322495323,4893079000.0,4668391000.0,4.812964466772,-57.7002909765,4.06,6.36,航运港口,2026-01-24
811,600926,杭州银行,2.74,38381000000.0,35015541000.0,9.611329437977,7.995867037362,16983000000.0,14383367000.0,18.073883535058,-19.6295577246,18.03,16.0,银行Ⅱ,2026-01-24
812,600750,华润江中,1.25,4435450000.0,4553210000.0,-2.586307242583,52.345034104332,788190000.0,718670000.0,9.673424520294,-8.6112952425,6.14,19.58,中药Ⅱ,2026-01-24
813,600036,招商银行,5.66,337488000000.0,339123000000.0,-0.4821259543,6.287297527707,148391000000.0,146602000000.0,1.220310773386,-8.4128924846,41.46,14.49,银行Ⅱ,2026-01-24
814,002258,利尔化学,0.269,7310881700.0,7850607500.0,-6.874955855327,14.20834306175,215336800.0,603888200.0,-64.341611576447,113.9767150204,9.653,2.83,农化制品,2026-01-24
815,002236,大华股份,0.9,32180931827.17,32218317636.77,-0.116038987577,28.316768824306,2905728684.03,7361892404.52,-60.530139203801,-50.9507483257,11.0,8.19,计算机设备,2026-01-24
816,001395,亚联机械,2.36,864841100.0,647061700.0,33.656666744454,41.116549354112,154652500.0,103341500.0,49.651882351234,-34.4400993433,10.72,24.86,专用设备,2026-01-24
817,000550,江铃汽车,1.78,38374000000.0,33167325081.0,15.69820570783,8.489154851397,1537000000.0,1475597266.0,4.16121223689,37.0635801223,13.08,14.2,商用车,2026-01-24
818,000429,粤高速A,0.75,4569903078.72,4879066948.19,-6.33653673444,-16.033885127983,1562122219.95,1633811033.68,-4.38782773847,-58.9325138601,5.01,15.52,铁路公路,2026-01-24
819,605016,百龙创园,0.58,1151652300.0,868259729.58,32.63914710833,14.60906691031,245598500.0,192995673.37,27.255961603426,-0.0356438553,5.2,15.42,化学制品,2026-01-23
820,601009,南京银行,1.83,50273000000.0,45160000000.0,11.321966341896,-5.084104734969,20177000000.0,18502000000.0,9.053075343206,-30.6626052359,14.33,12.97,银行Ⅱ,2026-01-23
821,002270,华明装备,0.6854,2322202900.0,1961135955.92,18.411112344866,7.927945731285,614298700.0,542405245.44,13.254564767655,-32.7989937837,3.5323,18.74,电网设备,2026-01-23
822,603323,苏农银行,1.07,4174000000.0,4045965000.0,3.164510815096,1.373845802992,1945000000.0,1742586000.0,11.615725134943,-37.2736971007,9.83,11.67,银行Ⅱ,2026-01-22
823,601952,苏垦农发,0.53,10917381300.0,12168058597.71,-10.278363534059,44.669299262245,730052500.0,816204813.47,-10.555232222135,69.7630316392,4.98,10.85,种植业,2026-01-22
824,601166,兴业银行,3.51,212226000000.0,210831000000.0,0.661667401853,-6.184781334271,77205000000.0,77116000000.0,0.11541055034,-28.8520318685,36.88,9.89,银行Ⅱ,2026-01-22
825,688475,萤石网络,0.64,5441939900.0,4841065600.0,12.412025567264,7.255378406261,503927700.0,563159300.0,-10.517734502476,38.6954882213,6.98,9.41,计算机设备,2026-01-21
826,603060,国检集团,0.2533,2616961226.03,2660299379.36,-1.629070534927,57.988000104013,203642206.75,257097142.29,-20.791726840629,194.5667983472,2.59,10.42,专业服务,2026-01-21
827,002415,海康威视,1.297,92495525118.3,89341177610.4,3.530675990925,15.648926074987,11977327023.54,14107726276.26,-15.100939804205,27.1369709975,8.737,15.34,计算机设备,2026-01-21
828,002142,宁波银行,3.95,66631000000.0,61585000000.0,8.193553625071,-2.684481490561,27127000000.0,25535000000.0,6.234579988251,-9.0393879286,35.3,13.59,银行Ⅱ,2026-01-21
829,688662,富信科技,0.52,515626500.0,399591400.0,29.038437764176,-12.075525175388,44479200.0,-12779500.0,448.0511757111,1.4731134963,7.92,6.79,其他电子Ⅱ,2026-01-20
830,600048,保利发展,0.42,311666319900.0,346893530782.05,-10.15504982253,196.131697145141,5001183300.0,12067156751.87,-58.555412821459,-815.9569841768,16.65,2.53,房地产开发,2026-01-20
831,002911,佛燃能源,0.61,31589455634.79,25537971501.61,23.696025084837,13.58746743225,853354068.6,844454914.68,1.053834108287,125.3395801971,6.74,17.39,燃气Ⅱ,2026-01-20
832,002051,中工国际,0.29,12208020584.15,12365384132.57,-1.272613505031,15.649296774078,361306146.95,360516551.19,0.219017894572,-26.6241512212,9.23,3.19,专业工程,2026-01-20
833,688128,中国电研,1.15,4522709300.0,4172758500.0,8.386557717155,24.374122079996,467054800.0,410090900.0,13.890554508769,16.7626932134,7.97,15.16,专用设备,2026-01-17
834,601965,中国汽研,0.91,4732062500.0,4096251488.3,15.521776763855,64.239825231422,899542000.0,836168650.52,7.579015242988,-6.2941259687,7.06,13.27,专业服务,2026-01-17
835,600269,赣粤高速,0.55,5985046900.0,7492169300.0,-20.11596828171,6.305410673927,1279193000.0,1177302700.0,8.654554177103,-75.777730985,7.99,7.05,铁路公路,2026-01-17
836,600456,宝钛股份,1.2065,6656790844.41,6927226308.1,-3.903950176621,-35.43489952639,576447716.38,544223785.73,5.921080903654,-47.3124801458,14.56,8.5487,小金属,2026-01-16
837,600101,明星电力,0.3821,2842326500.0,2666271867.0,6.603026314721,-11.026767846813,209316400.0,179338571.88,16.715772745229,-110.428134226,5.46,7.21,电力,2026-01-16
838,002028,思源电气,2.64,15458068522.4,12460028391.72,24.061262433979,19.093578429672,2049069550.48,1559170409.63,31.420500147014,-7.7004745898,15.92,18.05,电网设备,2026-01-16
839,000883,湖北能源,0.28,20030698490.8,18668672883.26,7.295781634062,-17.238639410511,1814078574.64,1748537086.8,3.748361320717,-162.4888074922,5.19,5.5,电力,2026-01-16
840,601998,中信银行,1.22,213646000000.0,205896000000.0,3.764036212457,-3.299430354759,68576000000.0,67016000000.0,2.327802315865,2.5342801175,12.58,9.79,银行Ⅱ,2026-01-15
841,600729,重百集团,3.0,17138851234.18,18990897550.47,-9.752284279182,2.759398853498,1314640206.21,1308610897.95,0.460741101075,85.2099242496,16.96,18.62,一般零售,2026-01-15
842,600030,中信证券,1.41,58119000000.0,60068000000.0,-3.244656056469,9.792617232071,21704000000.0,19721000000.0,10.055271030881,-21.2545003204,19.78,8.09,证券Ⅱ,2026-01-15
843,301508,中机认检,0.5858,831078800.0,753720000.0,10.263599214562,44.430174860486,132430400.0,139407600.0,-5.004892129267,32.5609484925,8.5643,6.94,专业服务,2026-01-15
844,300824,北鼎股份,0.2138,753622100.0,665283800.0,13.278288153116,34.300987459024,69508700.0,71357300.0,-2.590624925551,339.7798446243,2.1716,9.62,小家电,2026-01-15
845,600900,长江电力,1.3281,84492000000.0,78144000000.0,8.123464373464,-42.331986538026,32496000000.0,27245000000.0,19.273261148835,-73.1584174458,8.6,15.71,电力,2026-01-14
846,600000,浦发银行,1.36,170748000000.0,173434000000.0,-1.548715938051,-1.639777836551,45257000000.0,36702000000.0,23.309356438341,21.8457802064,22.36,6.28,银行Ⅱ,2026-01-14
847,601918,新集能源,0.924,12727176100.0,12844786700.0,-0.915629062178,10.428192604047,2392941100.0,2109359700.0,13.443956476461,-12.3184958645,6.01,16.46,煤炭开采,2026-01-13
848,600018,上港集团,0.64,38120000000.0,37550000000.0,1.517976031957,-1.034142942494,14950000000.0,13200000000.0,13.257575757576,-7.5274478721,5.73,11.7,航运港口,2026-01-13
849,601139,深圳燃气,0.51,28348120000.0,30928624915.43,-8.343419477866,9.32440707716,1457070000.0,1439936875.08,1.189852500933,26.4097634912,5.41,9.68,燃气Ⅱ,2026-01-10
850,000563,陕国投A,0.2661,2927639600.0,2812799741.8,4.082759838655,49.898905632824,1361053900.0,1082484801.86,25.73422718373,71.9108772875,3.5,7.77,多元金融,2026-01-10
851,600853,龙建股份,0.41,18290433200.0,17428326760.94,4.946581796895,15.138191383581,412960400.0,334141936.0,23.588318468353,7.9166584347,3.64,13.15,基础建设,2026-01-05
852,600995,南网储能,,,5629657903.0,,,,1013569950.91,,,6.68,,电力,2025-10-15
853,601869,长飞光纤,,,13352753464.0,,,,1297437793.0,,,15.34,,通信设备,2025-08-28
854,600436,片仔癀,,,10058497338.92,,,,2797351515.7,,,23.66,,中药Ⅱ,2025-08-23
855,600089,特变电工,,,98206439552.02,,,,10702710662.39,,,12.65,,电网设备,2025-08-21
856,600282,南钢股份,,,72542780596.51,,,,2125293958.43,,,,,普钢,2025-08-20
857,002350,北京科锐,,,1953005300.0,,,,-167023100.0,,,3.11,,电网设备,2025-08-16
858,002108,沧州明珠,,,2619052733.59,,,,272592216.29,,,3.09,,塑料,2025-08-16
859,301531,春光集团,,,929603185.77,,,,87033242.57,,,4.1,,金属新材料,2025-08-13
860,300857,协创数据,,,4657847983.8,,,,287286859.53,,,9.36,,消费电子,2025-08-11
861,600390,五矿资本,,,9776282402.97,,,,2306311371.79,,,9.3,,多元金融,2025-08-09
862,001400,江顺科技,,,1042573557.13,,,,145698506.76,,,15.88,,专用设备,2025-08-09
863,600161,天坛生物,,,5180441799.76,,,,1109888597.22,,,5.63,,生物制品,2025-08-07
864,300931,通用电梯,,,471020869.25,,,,10831822.14,,,2.63,,专用设备,2025-08-07
865,603699,纽威股份,,,5544461501.44,,,,721797065.72,,,5.62,,通用设备,2025-08-06
866,601880,辽港股份,,,12219878814.79,,,,1343109072.73,,,1.66,,航运港口,2025-08-05
867,002111,威海广泰,,,2404425547.07,,,,125678711.89,,,5.85,,航空装备Ⅱ,2025-08-05
868,600863,华能蒙电,,,22525311943.98,,,,2004868314.05,,,2.51,,电力,2025-07-31
869,603338,浙江鼎力,,,6311963849.93,,,,1867145468.85,,,19.82,,工程机械,2025-07-28
870,600439,ST瑞贝卡,,,1225563193.88,,,,12302269.67,,,2.32,,饰品,2025-07-28
871,600483,福能股份,,,14694918796.23,,,,2623474968.92,,,9.09,,电力,2025-07-26
872,600170,上海建工,,,304628000000.0,,,,1558000000.0,,,3.53,,房屋建设Ⅱ,2025-07-26
873,000156,华数传媒,,,9706864632.25,,,,689003288.64,,,8.06,,电视广播Ⅱ,2025-07-25
874,002801,微光股份,,,1268005022.31,,,,121084150.94,,,7.2,,电机Ⅱ,2025-07-24
875,603031,安孚科技,,,4317622120.45,,,,115827583.84,,,8.7,,电池,2025-07-23
876,601128,常熟银行,,,9870291000.0,,,,3281502000.0,,,9.5,,银行Ⅱ,2025-07-22
877,002039,黔源电力,,,1990382923.61,,,,264777678.08,,,9.15,,电力,2025-07-18
878,603053,成都燃气,,,5172823200.0,,,,526130500.0,,,5.26,,燃气Ⅱ,2025-07-16
879,600428,中远海特,,,12197427338.32,,,,1064255173.13,,,5.86,,航运港口,2025-07-15
880,600325,华发股份,,,72144909943.75,,,,1837841852.48,,,7.18,,房地产开发,2025-07-15
881,000728,国元证券,,,6355056775.68,,,,1867698733.59,,,8.49,,证券Ⅱ,2025-07-15
882,688511,天微电子,-0.2843,77756500.0,140482700.0,-44.650480094702,-87.874538154004,-29157300.0,49704300.0,-158.661524254441,-821.1341050325,7.79,-3.55,军工电子Ⅱ,2025-04-30
883,002816,*ST和科,-0.5278,24594600.0,144040600.0,-82.925230802982,1879.67466299079,-52784100.0,-62580100.0,15.653538425154,-184.8508920172,2.24,-21.12,专用设备,2025-04-29
884,603322,超讯科技,,,2444980148.84,,,,18788142.55,,,1.44,,通信服务,2025-04-26
885,600496,精工钢构,,,16506363899.15,,,,548394414.53,,,4.3,,专业工程,2025-04-22
886,300026,红日药业,0.01,5782766900.0,6108854600.0,-5.337951569514,-7.13847969635,21467300.0,506631400.0,-95.762737958997,-829.9041201598,2.88,0.25,中药Ⅱ,2025-04-22
887,000537,绿发电力,0.5,3840214222.41,3690586799.66,4.054298973913,-18.160821879139,1008572744.14,919575847.18,9.678037677144,-79.3553434354,9.48,5.4,电力,2025-04-19
888,300899,上海凯鑫,-0.0258,81605900.0,124627800.0,-34.520307668113,-90.901936751506,-1646200.0,15583100.0,-110.564008445046,-248.9126613001,9.94,-0.26,环境治理,2025-04-17
889,300719,安达维尔,0.0542,632785400.0,850860900.0,-25.629982527109,115.773831891951,13827200.0,113479600.0,-87.81525490044,194.5218921669,4.1026,1.29,航空装备Ⅱ,2025-04-17
890,600755,厦门国贸,0.04,354439609700.0,468246879000.0,-24.304971245735,-25.250763083598,625662800.0,1914865100.0,-67.326011633927,31.758802657,9.33,0.37,物流,2025-04-16
891,600731,湖南海利,0.475,2470839100.0,2374351400.0,4.063749788679,14.518732483129,265402000.0,273777800.0,-3.059342284144,-34.8954015333,5.65,8.61,农化制品,2025-04-16
892,600569,安阳钢铁,-1.139,29639841320.65,42150904679.37,-29.681601032975,-16.114731813785,-3271068654.7,-1554238625.56,-110.461160912239,-20.033019207,0.92,-76.38,普钢,2025-04-16
893,000725,京东方A,0.14,198380605661.0,174543445895.0,13.656863277662,8.548552939545,5323248974.0,2547435360.0,108.96502645704,96.3006006499,3.46,4.05,光学光电子,2025-04-16
894,605117,德业股份,4.75,11195200083.79,7479705687.43,49.674339494455,-2.715451657124,2951555797.38,1790986830.03,64.800530517054,-29.0827150683,14.64,39.14,光伏设备,2025-04-15
895,603978,深圳新星,-1.7,2564687123.05,1579249838.21,62.399074611079,3.789573568176,-291327292.35,-141430038.71,-105.986857535521,-373.0492465267,8.2,-19.16,金属新材料,2025-04-15
896,603032,德新科技,-0.66,364183996.69,562215686.66,-35.22343731575,38.425103609665,-150928237.87,107528739.71,-240.360835881687,-2064.1612294956,4.69,-13.01,电池,2025-04-15
897,600969,郴电国际,-0.098,4291520900.0,3920235700.0,9.47099175695,-29.573140504861,-36273500.0,-61701800.0,41.211601606436,-339.1244866257,9.61,-1.02,电力,2025-04-15
898,600206,有研新材,0.174,9145784810.29,10822059349.61,-15.48942290157,7.45199094056,147689685.79,226456077.52,-34.782193789011,-55.0928979373,4.62744,3.9,半导体,2025-04-15
899,300322,硕贝德,-0.14,1857257106.63,1652769308.17,12.372434401412,4.353171677771,-64835337.42,-194561319.72,66.676142250008,-12670.5814828265,2.08,-5.12,消费电子,2025-04-15
900,300083,创世纪,0.14,4605307400.0,3529211400.0,30.491117647416,9.486904687068,237287400.0,194493000.0,22.003054094492,-17.8393835923,3.04,4.73,自动化设备,2025-04-15
901,002836,新宏泽,0.28,366961875.76,177116768.29,107.186411147227,-7.929161503779,62497180.07,19469949.42,220.993027366581,-4.5903347084,1.6146,17.4,包装印刷,2025-04-15
902,002793,罗欣药业,-0.89,2647365100.0,2363867200.0,11.992970671111,23.286234816581,-962486100.0,-661138100.0,-45.580189675954,-294.6074244232,1.27,-50.43,化学制药,2025-04-15
903,002579,中京电子,-0.13,2933114100.0,2623767000.0,11.790189448987,15.92272414451,-82471300.0,-137211000.0,39.894541982786,154.1885900427,3.9321,-3.37,元件,2025-04-15
904,002562,兄弟科技,0.04,3441405206.38,2821165745.57,21.985218762277,-0.830068781429,39816742.45,-175468814.06,122.691634786102,-60.4935069875,2.91,1.29,化学制品,2025-04-15
905,002069,獐子岛,-0.0308,1582554400.0,1677473600.0,-5.658461629441,7.237359761333,-21873000.0,8588200.0,-354.686663095876,200.1711841005,0.0727,-32.59,渔业,2025-04-15
906,000935,四川双马,0.41,1074557700.0,1219344600.0,-11.874157641736,26.226524526639,309381400.0,985473600.0,-68.605815518549,-50.5889953618,9.87,4.17,多元金融,2025-04-15
907,000600,建投能源,0.296,23517238270.44,19583001400.39,20.090060709344,13.63891769388,531160092.2,188626276.07,181.593902645294,-58.2924047794,5.77,5.01,电力,2025-04-15
908,603766,隆鑫通用,0.56,16822241000.0,13066481300.0,28.743466689843,1.131901845857,1150271400.0,583421800.0,97.159482213383,-18.6690739531,4.48,12.65,摩托车及其他,2025-04-14
909,600958,东方证券,,,17090058490.58,,,,2753755356.48,,,9.62,,证券Ⅱ,2025-04-14
910,002741,光华科技,-0.51,2589007800.0,2699461900.0,-4.091708054853,13.962225626277,-204947200.0,-430712900.0,52.416749068811,-5249.2631040001,3.94,-15.73,电子化学品Ⅱ,2025-04-14
911,603662,柯力传感,0.92,1292371617.81,1072180742.92,20.536730989061,2.781470972037,260560473.94,312430840.16,-16.602191446093,-5.2295472583,9.49,9.97,通用设备,2025-04-12
912,603363,傲农生物,0.67,8762672800.0,19457641100.0,-54.965389920775,-19.031914218298,579345000.0,-3650822200.0,115.868891122663,601.2260218375,0.98,,饲料,2025-04-12
913,002942,新农股份,0.38,962266800.0,821032300.0,17.202063792131,-4.345720762339,57727600.0,-25374300.0,327.504207012607,-368.9064183001,7.47,5.06,农化制品,2025-04-12
914,002881,美格智能,0.5192,2941374900.0,2147335600.0,36.977885524741,-13.363745258845,135879000.0,64509000.0,110.63572524764,-23.0697463109,5.99,8.95,通信设备,2025-04-12
915,002048,宁波华翔,1.12,26062801229.54,23282449759.72,11.941833864193,20.858788824831,908782078.74,1030713792.82,-11.829832386971,1.5341991504,14.04,7.21,汽车零部件,2025-04-12
916,000554,泰山石油,0.207,3305615445.2,3641277758.17,-9.218256207368,-10.062533698384,99329469.15,34886564.34,184.72127029176,164.6418805127,2.15,9.97,炼化及贸易,2025-04-12
917,603680,今创集团,0.39,4511378543.12,3697339475.55,22.016887357873,36.433856474407,302066121.19,277448715.03,8.872777139133,-91.6807725896,6.78,5.9,轨交设备Ⅱ,2025-04-11
918,603101,汇嘉时代,,,2494205307.71,,,,161516282.74,,,2.94,,一般零售,2025-04-11
919,601311,骆驼股份,0.52,15592199476.32,14078852383.69,10.749079906422,11.90890905053,613972161.65,572389633.8,7.264724130998,-27.1852574982,8.14,6.51,电池,2025-04-11
920,301248,杰创智能,-0.52,644359200.0,853169600.0,-24.474664826314,22.000984527584,-79976900.0,6620300.0,-1308.05552618461,15.1066538832,9.54,-5.0,IT服务Ⅱ,2025-04-11
921,002609,捷顺科技,0.0488,1578851662.78,1644759694.42,-4.007152647502,60.416258368469,31464873.41,112265763.62,-71.972868312282,-144.4138197745,3.683,1.3,IT服务Ⅱ,2025-04-11
922,001283,豪鹏科技,1.11,5108451100.0,4540809200.0,12.500897417139,-9.759047482735,91081400.0,50297800.0,81.084262134726,-72.9627500199,30.1,3.6,电池,2025-04-11
923,000089,深圳机场,0.216,4739308234.91,4164718288.9,13.796610146271,4.898412420234,443039612.74,396692272.66,11.683449180701,-23.8583534565,5.54,3.96,航空机场,2025-04-11
924,603086,先达股份,-0.06,2419584300.0,2460372200.0,-1.657793889884,-15.065986769867,-25592000.0,-104102700.0,75.41658381579,-3045.9080181139,4.53,-1.29,农化制品,2025-04-10
925,600268,国电南自,0.34,9030255654.11,7623303860.82,18.455932217539,64.709894282828,340617325.69,226866535.35,50.139960115541,358.8910505945,3.29,10.5,电网设备,2025-04-10
926,300733,西菱动力,0.1672,1762801300.0,1519609600.0,16.003564336524,27.843868393417,50736600.0,-105679000.0,148.010106075947,5.565467463,5.36,3.19,汽车零部件,2025-04-10
927,300602,飞荣达,0.33,5030786400.0,4345940700.0,15.758284506735,14.527379100301,188890300.0,103214100.0,83.008232402356,7.3082728882,6.72,4.96,消费电子,2025-04-10
928,003002,壶化股份,0.71,1101452500.0,1313870500.0,-16.167346781894,11.08897492007,142187700.0,204681200.0,-30.532115309076,-5.9012823277,6.9,10.63,化学制品,2025-04-10
929,002093,国脉科技,0.1695,549419900.0,532657000.0,3.147034583231,30.160952400527,168614100.0,104460600.0,61.414064250062,-70.8108328465,3.6861,4.66,教育,2025-04-10
930,001339,智微智能,0.5,4034141912.15,3665445473.82,10.058707487627,14.671780805875,124922554.09,32811435.59,280.728705842035,66.1048034528,8.33,6.21,计算机设备,2025-04-10
931,603920,世运电路,1.09,5022026078.13,4519080877.22,11.129369324751,5.24492721668,674744855.31,495524652.31,36.167767267385,6.4773021082,9.0,14.02,元件,2025-04-09
932,600584,长电科技,0.9,35960000000.0,29660000000.0,21.24072825354,15.706120981255,1610000000.0,1470000000.0,9.52380952381,16.7491292026,15.4,6.0,半导体,2025-04-09
933,300225,金力泰,0.065,731544749.84,734743233.88,-0.435319972,20.35049118307,30910620.19,14333240.98,115.656879230115,31.5207065715,1.8,3.68,化学制品,2025-04-09
934,002736,国信证券,0.72,20167175500.0,17316868500.0,16.459713833364,118.533260693609,8216853200.0,6427294100.0,27.84311830386,91.8455871365,9.23,8.23,证券Ⅱ,2025-04-09
935,002402,和而泰,0.3915,9659390700.0,7507419700.0,28.664588979886,5.982725108243,364300000.0,331428500.0,9.918127137527,-94.3232156062,5.06,7.94,家电零部件Ⅱ,2025-04-09
936,002324,普利特,0.1284,8313536922.11,8709374461.11,-4.544959466005,29.552466898665,141145337.48,468373615.7,-69.864797514469,-204.3981925883,3.8691,3.28,塑料,2025-04-09
937,002102,ST能特,-0.1856,12280438700.0,11129068200.0,10.345614559178,88.989712799253,-488938600.0,258738800.0,-288.969957346946,-1060.0820605302,1.37,-12.72,化学制药,2025-04-09
938,001270,铖昌科技,-0.1528,211539009.02,287353971.81,-26.383822820493,288.304811040282,-31093901.32,79707857.22,-139.009832160183,106.0469216438,6.59,-2.25,军工电子Ⅱ,2025-04-09
939,000596,古井贡酒,10.43,23577928065.99,20253526598.02,16.413938836188,-14.31899068907,5513917926.63,4589164052.8,20.150813158788,-34.6150940039,46.64,23.88,白酒Ⅱ,2025-04-09
940,601377,兴业证券,0.2385,12353833500.0,10627163200.0,16.247706631625,135.345424169818,2164048100.0,1964371000.0,10.164938293225,123.0837328789,6.35,3.81,证券Ⅱ,2025-04-08
941,601077,渝农商行,,,27955757000.0,,,,10902355000.0,,,11.07,,银行Ⅱ,2025-04-08
